Student_ID,Name,Gender,Age,Grade_Level,Region,Country,School_Name,Mode,Course_ID,Course_Name,AI_Tool_Used,AI_Assistance_Level,Study_Hours,Video_Watched,Assignments_Submitted,Attendance_%,Quiz_Score,Assignment_Score,Exam_Score,Previous_Score,Discussion_Posts,Feedback_Sentiment,Satisfaction_Rating,Dropout_Risk,Recommendation_Count,AI_Feedback_Score,Accuracy_Score,Instructor_ID,Instructor_Experience,AI_Tool_Proficiency,Date,Semester,Academic_Year,Final_Score,Improvement_%,Performance_Category,Quiz_Score_num,Assignment_Score_num,Exam_Score_num,Previous_Score_num,AI_Feedback_Score_num,Accuracy_Score_num,Final_Score_num,PctScore,Study_Hours_num
S14880,Ananya,M,20,B.Tech 4th Year,Chennai,India,VIT,Traditional,C5080,Machine Learning,Khanmigo,80,9,7,9,67,60,71,99,89,2,Negative,8,Low,11,65,62,I4980,11,70,21-10-2025,1,2025,76.67,-13.85,Average,60.0,71.0,99.0,89.0,65.0,62.0,76.67,82.8,9
S14881,Isha,M,22,B.Tech 4th Year,Delhi,India,IIT Hyderabad,Traditional,C5081,Cloud Basics,EdX Bot,93,11,8,8,71,83,89,81,65,0,Positive,5,Low,16,78,81,I4981,6,79,22-01-2024,2,2023,84.33,29.74,High,83.0,89.0,81.0,65.0,78.0,81.0,84.33,83.8,11
S14882,Meera,F,22,B.Tech 3rd Year,Pune,India,SRM,Traditional,C5082,Machine Learning,Google Classroom AI,96,11,6,7,88,93,56,55,57,16,Positive,6,High,17,77,99,I4982,3,65,04-04-2025,1,2024,68,19.3,Average,93.0,56.0,55.0,57.0,77.0,99.0,68.0,62.9,11
S14883,Ananya,M,19,B.Tech 3rd Year,Bangalore,India,BITS Pilani,Traditional,C5083,Data Science,EdX Bot,75,10,26,6,88,98,99,99,85,2,Negative,5,Low,14,82,74,I4983,2,83,08-11-2025,2,2025,98.67,16.08,High,98.0,99.0,99.0,85.0,82.0,74.0,98.67,98.8,10
S14884,Riya,F,19,B.Tech 2nd Year,Delhi,India,VIT,Traditional,C5084,Data Science,EdX Bot,78,16,11,6,81,99,67,81,42,8,Positive,5,Low,10,78,93,I4984,6,86,01-12-2025,2,2024,82.33,96.02,High,99.0,67.0,81.0,42.0,78.0,93.0,82.33,80.4,16
S14885,Dev,M,23,B.Tech 1st Year,Hyderabad,India,IIT Hyderabad,Traditional,C5085,Data Science,Coursera AI Tutor,84,10,29,5,89,57,87,81,89,16,Positive,8,High,17,64,60,I4985,6,64,03-11-2024,1,2025,75,-15.73,Average,57.0,87.0,81.0,89.0,64.0,60.0,75.0,78.0,10
S14886,Riya,M,21,B.Tech 1st Year,Bangalore,India,JNTU,Traditional,C5086,Machine Learning,EdX Bot,87,13,5,7,68,89,74,92,76,19,Positive,8,Low,6,86,95,I4986,9,96,09-10-2024,2,2023,85,11.84,High,89.0,74.0,92.0,76.0,86.0,95.0,85.0,86.0,13
S14887,Dev,M,18,B.Tech 4th Year,Bangalore,India,VIT,AI,C5087,Python Programming,EdX Bot,66,8,16,5,64,95,97,81,41,10,Positive,9,High,5,67,84,I4987,7,80,08-07-2023,1,2025,91,121.95,High,104.50000000000001,106.7,89.10000000000001,45.1,73.7,92.4,100.10000000000001,97.46000000000001,8
S14888,Riya,M,21,B.Tech 1st Year,Bangalore,India,JNTU,Traditional,C5088,Data Science,EdX Bot,59,6,27,6,95,73,64,50,69,6,Positive,7,Low,15,65,95,I4988,12,67,23-08-2023,1,2025,62.33,-9.67,Average,73.0,64.0,50.0,69.0,65.0,95.0,62.33,58.8,6
S14889,Vikram,M,21,B.Tech 3rd Year,Chennai,India,BITS Pilani,AI,C5089,Python Programming,EdX Bot,88,11,9,8,72,83,55,90,65,15,Neutral,9,Low,9,99,63,I4989,5,77,25-03-2025,1,2025,76,16.92,Average,91.30000000000001,60.50000000000001,99.00000000000001,71.5,108.9,69.30000000000001,83.60000000000001,85.91,11
S14890,Isha,F,24,B.Tech 2nd Year,Mumbai,India,IIT Hyderabad,Traditional,C5090,AI Fundamentals,Google Classroom AI,59,19,20,5,61,89,94,60,74,12,Positive,6,Medium,19,66,96,I4990,7,77,16-09-2024,1,2023,81,9.46,High,89.0,94.0,60.0,74.0,66.0,96.0,81.0,76.0,19
S14891,Riya,F,24,B.Tech 2nd Year,Mumbai,India,JNTU,AI,C5091,Data Science,Coursera AI Tutor,41,10,7,7,92,70,90,61,46,6,Positive,6,High,6,84,77,I4991,5,84,27-05-2024,2,2023,73.67,60.15,Average,77.0,99.00000000000001,67.10000000000001,50.6,92.4,84.7,81.037,78.65,10
S14892,Neha,F,23,B.Tech 3rd Year,Chennai,India,SRM,AI,C5092,Python Programming,Khanmigo,76,8,15,5,63,51,61,70,83,19,Positive,9,Low,17,62,61,I4992,8,95,19-04-2023,1,2023,60.67,-26.9,Average,56.1,67.10000000000001,77.0,91.30000000000001,68.2,67.10000000000001,66.73700000000001,69.85000000000001,8
S14893,Ananya,M,24,B.Tech 2nd Year,Pune,India,JNTU,Traditional,C5093,Python Programming,ChatGPT,66,5,19,6,69,68,65,70,80,9,Positive,8,Low,7,92,77,I4993,7,84,11-04-2023,1,2023,67.67,-15.41,Average,68.0,65.0,70.0,80.0,92.0,77.0,67.67,68.1,5
S14894,Riya,M,20,B.Tech 4th Year,Pune,India,JNTU,AI,C5094,Cloud Basics,Khanmigo,57,8,9,5,92,63,75,59,62,5,Neutral,6,Low,13,62,98,I4994,9,65,21-06-2025,2,2023,65.67,5.92,Average,69.30000000000001,82.5,64.9,68.2,68.2,107.80000000000001,72.23700000000001,71.06,8
S14895,Isha,F,23,B.Tech 2nd Year,Chennai,India,IIT Hyderabad,Traditional,C5095,Python Programming,Coursera AI Tutor,52,10,10,8,61,61,88,58,59,19,Positive,8,Low,15,80,71,I4995,5,89,26-04-2024,1,2024,69,16.95,Average,61.0,88.0,58.0,59.0,80.0,71.0,69.0,67.6,10
S14896,Kiran,M,23,B.Tech 1st Year,Chennai,India,IIT Hyderabad,AI,C5096,Cloud Basics,EdX Bot,57,15,8,6,71,86,57,61,65,10,Neutral,9,Medium,17,99,66,I4996,12,73,28-06-2023,1,2024,68,4.62,Average,94.60000000000001,62.7,67.10000000000001,71.5,108.9,72.60000000000001,74.80000000000001,71.28,15
S14897,Kiran,M,22,B.Tech 2nd Year,Pune,India,VIT,AI,C5097,Python Programming,Khanmigo,99,7,16,5,75,69,76,81,88,2,Positive,9,Medium,15,85,91,I4997,9,82,23-10-2024,1,2023,75.33,-14.4,Average,75.9,83.60000000000001,89.10000000000001,96.80000000000001,93.50000000000001,100.10000000000001,82.863,84.81,7
S14898,Neha,F,22,B.Tech 2nd Year,Mumbai,India,JNTU,Traditional,C5098,Python Programming,EdX Bot,50,17,14,9,94,69,76,70,72,10,Neutral,6,Medium,9,94,75,I4998,3,76,21-02-2025,1,2023,71.67,-0.46,Average,69.0,76.0,70.0,72.0,94.0,75.0,71.67,71.6,17
S14899,Rohit,M,22,B.Tech 3rd Year,Delhi,India,JNTU,AI,C5099,AI Fundamentals,Google Classroom AI,53,19,13,9,68,80,50,67,42,17,Positive,5,Low,9,86,85,I4999,10,71,06-03-2023,2,2023,65.67,56.36,Average,88.0,55.00000000000001,73.7,46.2,94.60000000000001,93.50000000000001,72.23700000000001,70.95,19
S14900,Riya,F,18,B.Tech 3rd Year,Chennai,India,IIT Hyderabad,Traditional,C5100,Python Programming,Google Classroom AI,83,17,5,6,62,78,92,99,60,8,Negative,7,Low,6,99,84,I5000,13,67,12-03-2023,2,2025,89.67,49.45,High,78.0,92.0,99.0,60.0,99.0,84.0,89.67,92.7,17
S14901,Ananya,M,20,B.Tech 1st Year,Delhi,India,SRM,AI,C5101,Machine Learning,Coursera AI Tutor,43,5,14,8,87,60,90,90,45,0,Neutral,8,Low,6,78,77,I5001,11,75,09-10-2025,2,2025,80,77.78,High,66.0,99.00000000000001,99.00000000000001,49.50000000000001,85.80000000000001,84.7,88.0,92.4,5
S14902,Kiran,F,20,B.Tech 3rd Year,Delhi,India,IIT Hyderabad,Traditional,C5102,Machine Learning,Khanmigo,78,16,10,7,75,60,94,88,81,2,Positive,7,Low,15,79,79,I5002,9,63,22-11-2023,2,2023,80.67,-0.41,High,60.0,94.0,88.0,81.0,79.0,79.0,80.67,84.2,16
S14903,Riya,M,22,B.Tech 1st Year,Hyderabad,India,SRM,Traditional,C5103,Machine Learning,Google Classroom AI,52,6,18,8,99,67,81,54,70,13,Positive,7,Low,11,68,66,I5003,2,60,02-09-2025,2,2024,67.33,-3.81,Average,67.0,81.0,54.0,70.0,68.0,66.0,67.33,64.7,6
S14904,Riya,M,21,B.Tech 4th Year,Mumbai,India,IIT Hyderabad,Traditional,C5104,AI Fundamentals,Coursera AI Tutor,58,10,15,5,78,59,52,54,47,2,Neutral,9,Low,17,71,89,I5004,6,75,12-01-2023,1,2023,55,17.02,Average,59.0,52.0,54.0,47.0,71.0,89.0,55.0,54.4,10
S14905,Isha,F,18,B.Tech 1st Year,Delhi,India,BITS Pilani,Traditional,C5105,Python Programming,Coursera AI Tutor,82,5,18,6,70,97,79,93,72,8,Positive,9,Medium,19,75,95,I5005,3,93,20-01-2025,2,2024,89.67,24.54,High,97.0,79.0,93.0,72.0,75.0,95.0,89.67,89.6,5
S14906,Neha,M,21,B.Tech 2nd Year,Mumbai,India,JNTU,AI,C5106,AI Fundamentals,Coursera AI Tutor,99,10,15,9,97,67,66,56,40,10,Positive,9,High,10,78,81,I5006,12,63,21-09-2024,2,2024,63,57.5,Average,73.7,72.60000000000001,61.60000000000001,44.0,85.80000000000001,89.10000000000001,69.30000000000001,67.32000000000001,10
S14907,Isha,M,19,B.Tech 1st Year,Mumbai,India,SRM,Traditional,C5107,Python Programming,Khanmigo,78,19,6,7,90,58,58,63,81,12,Positive,8,Medium,19,65,95,I5007,3,63,31-08-2024,2,2025,59.67,-26.33,Average,58.0,58.0,63.0,81.0,65.0,95.0,59.67,60.5,19
S14908,Ananya,F,20,B.Tech 4th Year,Hyderabad,India,BITS Pilani,Traditional,C5108,Cloud Basics,Khanmigo,98,5,27,6,60,55,99,90,59,10,Positive,7,Medium,14,60,79,I5008,11,78,29-05-2023,1,2023,81.33,37.85,High,55.0,99.0,90.0,59.0,60.0,79.0,81.33,85.7,5
S14909,Meera,M,20,B.Tech 2nd Year,Pune,India,SRM,AI,C5109,AI Fundamentals,Coursera AI Tutor,64,5,29,6,89,61,97,71,58,2,Positive,7,High,16,90,82,I5009,7,79,21-07-2023,2,2024,76.33,31.6,Average,67.10000000000001,106.7,78.10000000000001,63.800000000000004,99.00000000000001,90.2,83.96300000000001,84.48,5
S14910,Riya,F,21,B.Tech 1st Year,Mumbai,India,VIT,AI,C5110,Machine Learning,ChatGPT,54,10,26,6,80,50,56,82,40,1,Neutral,9,Medium,6,93,68,I5010,4,88,15-08-2024,1,2025,62.67,56.68,Average,55.00000000000001,61.60000000000001,90.2,44.0,102.30000000000001,74.80000000000001,68.93700000000001,74.58,10
S14911,Rohit,M,18,B.Tech 3rd Year,Delhi,India,VIT,Traditional,C5111,Machine Learning,Khanmigo,90,17,19,5,74,59,81,84,71,3,Neutral,5,High,6,65,74,I5011,4,77,28-10-2024,1,2024,74.67,5.17,Average,59.0,81.0,84.0,71.0,65.0,74.0,74.67,78.1,17
S14912,Riya,M,20,B.Tech 3rd Year,Pune,India,JNTU,Traditional,C5112,Machine Learning,Khanmigo,59,5,14,9,75,51,78,78,73,2,Positive,9,Medium,11,89,82,I5012,5,76,07-08-2025,1,2025,69,-5.48,Average,51.0,78.0,78.0,73.0,89.0,82.0,69.0,72.6,5
S14913,Kiran,M,21,B.Tech 3rd Year,Pune,India,BITS Pilani,AI,C5113,Python Programming,ChatGPT,56,16,29,9,63,94,67,92,88,5,Positive,9,Low,9,86,75,I5013,12,86,20-11-2025,1,2024,84.33,-4.17,High,103.4,73.7,101.2,96.80000000000001,94.60000000000001,82.5,92.763,93.39000000000001,16
S14914,Neha,M,23,B.Tech 1st Year,Bangalore,India,BITS Pilani,AI,C5114,Python Programming,Khanmigo,94,13,15,9,83,90,96,64,59,3,Neutral,6,Low,16,80,65,I5014,5,97,25-11-2023,2,2025,83.33,41.24,High,99.00000000000001,105.60000000000001,70.4,64.9,88.0,71.5,91.66300000000001,86.68,13
S14915,Kiran,F,23,B.Tech 1st Year,Delhi,India,VIT,AI,C5115,AI Fundamentals,Khanmigo,40,6,12,7,99,57,54,80,77,10,Positive,9,Medium,11,89,60,I5015,5,82,28-04-2023,1,2025,63.67,-17.31,Average,62.7,59.400000000000006,88.0,84.7,97.9,66.0,70.037,74.36,6
S14916,Ananya,M,24,B.Tech 4th Year,Delhi,India,JNTU,AI,C5116,Data Science,Google Classroom AI,68,13,25,5,82,74,83,77,79,5,Positive,8,Medium,10,79,64,I5016,4,67,02-04-2025,2,2024,78,-1.27,Average,81.4,91.30000000000001,84.7,86.9,86.9,70.4,85.80000000000001,86.02000000000001,13
S14917,Isha,F,18,B.Tech 2nd Year,Mumbai,India,VIT,AI,C5117,Python Programming,ChatGPT,83,9,12,8,76,79,88,67,67,13,Positive,7,Low,16,76,73,I5017,14,62,03-04-2025,1,2023,78,16.42,Average,86.9,96.80000000000001,73.7,73.7,83.60000000000001,80.30000000000001,85.80000000000001,83.27000000000001,9
S14918,Riya,M,21,B.Tech 2nd Year,Delhi,India,BITS Pilani,AI,C5118,Data Science,Google Classroom AI,58,9,9,9,94,76,64,57,88,12,Neutral,9,Low,8,73,73,I5018,12,86,14-07-2024,2,2025,65.67,-25.37,Average,83.60000000000001,70.4,62.7,96.80000000000001,80.30000000000001,80.30000000000001,72.23700000000001,69.19,9
S14919,Dev,M,24,B.Tech 2nd Year,Bangalore,India,SRM,AI,C5119,Data Science,ChatGPT,69,14,28,8,85,93,99,82,47,1,Neutral,5,Medium,12,60,95,I5019,9,80,29-06-2024,2,2025,91.33,94.32,High,102.30000000000001,108.9,90.2,51.7,66.0,104.50000000000001,100.46300000000001,98.23,14
S14920,Riya,M,23,B.Tech 2nd Year,Mumbai,India,BITS Pilani,Traditional,C5120,Python Programming,ChatGPT,64,12,18,6,94,62,55,94,73,5,Neutral,7,Medium,10,80,61,I5020,11,85,02-12-2025,2,2023,70.33,-3.66,Average,62.0,55.0,94.0,73.0,80.0,61.0,70.33,75.9,12
S14921,Isha,M,18,B.Tech 1st Year,Chennai,India,JNTU,Traditional,C5121,AI Fundamentals,ChatGPT,67,5,20,6,74,81,89,64,81,10,Positive,7,Medium,10,87,73,I5021,7,96,17-06-2024,2,2023,78,-3.7,Average,81.0,89.0,64.0,81.0,87.0,73.0,78.0,74.9,5
S14922,Ananya,F,24,B.Tech 1st Year,Delhi,India,BITS Pilani,AI,C5122,Data Science,Khanmigo,76,13,27,6,74,55,93,56,58,14,Positive,5,Low,19,70,82,I5022,4,97,24-12-2024,2,2023,68,17.24,Average,60.50000000000001,102.30000000000001,61.60000000000001,63.800000000000004,77.0,90.2,74.80000000000001,73.59000000000002,13
S14923,Isha,F,22,B.Tech 4th Year,Delhi,India,IIT Hyderabad,AI,C5123,AI Fundamentals,Coursera AI Tutor,81,18,25,9,86,69,81,84,48,2,Positive,6,Medium,16,93,94,I5023,3,83,14-01-2024,1,2023,78,62.5,Average,75.9,89.10000000000001,92.4,52.800000000000004,102.30000000000001,103.4,85.80000000000001,88.11,18
S14924,Vikram,F,18,B.Tech 2nd Year,Hyderabad,India,BITS Pilani,Traditional,C5124,AI Fundamentals,EdX Bot,97,5,28,6,67,63,52,99,52,2,Neutral,5,High,6,76,62,I5024,9,85,30-05-2023,1,2025,71.33,37.17,Average,63.0,52.0,99.0,52.0,76.0,62.0,71.33,77.7,5
S14925,Riya,F,19,B.Tech 1st Year,Chennai,India,IIT Hyderabad,Traditional,C5125,Python Programming,Coursera AI Tutor,50,9,17,5,74,72,74,85,41,3,Positive,8,Low,15,85,80,I5025,7,78,19-09-2024,2,2024,77,87.8,Average,72.0,74.0,85.0,41.0,85.0,80.0,77.0,79.1,9
S14926,Riya,M,22,B.Tech 1st Year,Chennai,India,VIT,Traditional,C5126,Data Science,Khanmigo,55,12,26,6,67,62,88,89,73,19,Neutral,5,High,7,78,75,I5026,9,75,11-11-2025,2,2023,79.67,9.14,Average,62.0,88.0,89.0,73.0,78.0,75.0,79.67,83.3,12
S14927,Kiran,F,24,B.Tech 1st Year,Bangalore,India,IIT Hyderabad,Traditional,C5127,AI Fundamentals,Khanmigo,57,5,11,9,63,73,66,86,40,18,Positive,6,Low,14,70,88,I5027,12,65,24-01-2025,2,2025,75,87.5,Average,73.0,66.0,86.0,40.0,70.0,88.0,75.0,77.4,5
S14928,Isha,F,21,B.Tech 1st Year,Chennai,India,BITS Pilani,AI,C5128,Data Science,EdX Bot,80,9,9,5,60,97,96,62,70,15,Positive,9,Low,18,82,86,I5028,6,93,20-02-2025,2,2025,85,21.43,High,106.7,105.60000000000001,68.2,77.0,90.2,94.60000000000001,93.50000000000001,87.12,9
S14929,Isha,M,22,B.Tech 2nd Year,Hyderabad,India,BITS Pilani,AI,C5129,AI Fundamentals,Khanmigo,93,17,19,9,84,96,60,90,41,9,Neutral,9,Low,13,79,71,I5029,13,72,09-03-2023,1,2024,82,100.0,High,105.60000000000001,66.0,99.00000000000001,45.1,86.9,78.10000000000001,90.2,90.42000000000002,17
S14930,Neha,M,22,B.Tech 2nd Year,Bangalore,India,BITS Pilani,Traditional,C5130,Python Programming,ChatGPT,48,16,28,6,94,59,84,90,61,0,Negative,7,Low,5,95,69,I5030,7,99,19-03-2023,2,2024,77.67,27.33,Average,59.0,84.0,90.0,61.0,95.0,69.0,77.67,82.0,16
S14931,Kiran,M,24,B.Tech 1st Year,Chennai,India,JNTU,AI,C5131,AI Fundamentals,Google Classroom AI,67,7,15,5,67,95,55,60,47,0,Neutral,9,High,8,94,79,I5031,4,72,30-04-2025,1,2024,70,48.94,Average,104.50000000000001,60.50000000000001,66.0,51.7,103.4,86.9,77.0,72.05000000000001,7
S14932,Vikram,M,21,B.Tech 3rd Year,Bangalore,India,VIT,AI,C5132,Python Programming,Google Classroom AI,66,12,28,6,76,90,74,99,76,7,Positive,9,Medium,7,66,97,I5032,3,94,23-12-2024,1,2025,87.67,15.36,High,99.00000000000001,81.4,108.9,83.60000000000001,72.60000000000001,106.7,96.43700000000001,98.67000000000002,12
S14933,Kiran,F,21,B.Tech 4th Year,Chennai,India,IIT Hyderabad,AI,C5133,Python Programming,ChatGPT,85,17,21,5,87,59,66,85,75,11,Neutral,5,Low,16,62,77,I5033,5,88,31-03-2023,2,2024,70,-6.67,Average,64.9,72.60000000000001,93.50000000000001,82.5,68.2,84.7,77.0,81.51,17
S14934,Ananya,F,23,B.Tech 2nd Year,Chennai,India,SRM,AI,C5134,Data Science,Coursera AI Tutor,91,7,12,8,65,57,91,72,82,1,Neutral,7,Low,12,67,93,I5034,4,99,19-10-2025,1,2024,73.33,-10.57,Average,62.7,100.10000000000001,79.2,90.2,73.7,102.30000000000001,80.66300000000001,82.17000000000002,7
S14935,Riya,M,19,B.Tech 2nd Year,Pune,India,IIT Hyderabad,AI,C5135,Data Science,Google Classroom AI,77,16,14,5,65,67,79,72,86,4,Negative,7,Low,16,79,86,I5035,3,63,02-02-2024,1,2025,72.67,-15.5,Average,73.7,86.9,79.2,94.60000000000001,86.9,94.60000000000001,79.93700000000001,80.41,16
S14936,Kiran,M,21,B.Tech 3rd Year,Chennai,India,BITS Pilani,AI,C5136,Data Science,ChatGPT,83,12,28,8,60,99,59,95,42,10,Positive,5,Low,12,73,89,I5036,13,93,27-04-2024,1,2023,84.33,100.79,High,108.9,64.9,104.50000000000001,46.2,80.30000000000001,97.9,92.763,93.50000000000001,12
S14937,Isha,M,20,B.Tech 2nd Year,Delhi,India,SRM,AI,C5137,Cloud Basics,Coursera AI Tutor,62,15,27,6,62,61,77,85,74,18,Positive,8,Medium,12,74,96,I5037,7,98,29-03-2025,1,2025,74.33,0.45,Average,67.10000000000001,84.7,93.50000000000001,81.4,81.4,105.60000000000001,81.763,85.58,15
S14938,Vikram,F,20,B.Tech 3rd Year,Chennai,India,SRM,AI,C5138,Data Science,Google Classroom AI,82,15,10,5,68,70,52,98,50,10,Negative,8,Low,19,92,83,I5038,3,62,29-08-2024,2,2023,73.33,46.66,Average,77.0,57.2,107.80000000000001,55.00000000000001,101.2,91.30000000000001,80.66300000000001,86.46,15
S14939,Dev,F,19,B.Tech 3rd Year,Delhi,India,IIT Hyderabad,Traditional,C5139,Data Science,ChatGPT,61,19,14,9,74,99,67,53,75,7,Negative,8,Low,17,90,63,I5039,4,87,30-08-2025,1,2025,73,-2.67,Average,99.0,67.0,53.0,75.0,90.0,63.0,73.0,66.4,19
S14940,Aarav,M,18,B.Tech 1st Year,Mumbai,India,IIT Hyderabad,Traditional,C5140,AI Fundamentals,Google Classroom AI,43,19,23,5,99,98,65,91,81,17,Positive,5,Low,16,98,88,I5040,4,62,19-11-2023,2,2023,84.67,4.53,High,98.0,65.0,91.0,81.0,98.0,88.0,84.67,84.6,19
S14941,Vikram,M,24,B.Tech 2nd Year,Pune,India,IIT Hyderabad,Traditional,C5141,Cloud Basics,Google Classroom AI,71,6,11,5,79,75,91,93,63,3,Negative,9,Low,14,76,78,I5041,11,84,03-06-2024,1,2024,86.33,37.03,High,75.0,91.0,93.0,63.0,76.0,78.0,86.33,88.8,6
S14942,Aarav,F,18,B.Tech 4th Year,Hyderabad,India,IIT Hyderabad,AI,C5142,Cloud Basics,Google Classroom AI,63,14,24,5,75,60,75,83,49,19,Positive,6,High,11,77,67,I5042,14,96,10-01-2025,1,2023,72.67,48.31,Average,66.0,82.5,91.30000000000001,53.900000000000006,84.7,73.7,79.93700000000001,83.60000000000001,14
S14943,Kiran,M,20,B.Tech 3rd Year,Bangalore,India,VIT,AI,C5143,AI Fundamentals,EdX Bot,77,18,28,7,69,60,68,95,46,12,Neutral,8,Low,10,70,69,I5043,8,61,07-02-2025,2,2025,74.33,61.59,Average,66.0,74.80000000000001,104.50000000000001,50.6,77.0,75.9,81.763,87.89000000000001,18
S14944,Riya,M,21,B.Tech 4th Year,Bangalore,India,JNTU,AI,C5144,Data Science,Coursera AI Tutor,89,7,9,9,73,79,66,56,60,3,Neutral,9,High,10,99,85,I5044,5,64,25-06-2025,2,2023,67,11.67,Average,86.9,72.60000000000001,61.60000000000001,66.0,108.9,93.50000000000001,73.7,69.96000000000001,7
S14945,Meera,F,19,B.Tech 1st Year,Mumbai,India,JNTU,AI,C5145,Machine Learning,Google Classroom AI,67,17,17,5,75,95,90,86,84,14,Neutral,8,Low,16,74,84,I5045,9,62,26-12-2025,1,2025,90.33,7.54,High,104.50000000000001,99.00000000000001,94.60000000000001,92.4,81.4,92.4,99.363,97.9,17
S14946,Riya,M,18,B.Tech 2nd Year,Chennai,India,IIT Hyderabad,AI,C5146,Python Programming,ChatGPT,45,5,7,5,74,50,94,69,43,8,Positive,6,High,11,89,91,I5046,14,61,28-09-2025,1,2025,71,65.12,Average,55.00000000000001,103.4,75.9,47.300000000000004,97.9,100.10000000000001,78.10000000000001,79.97000000000001,5
S14947,Dev,F,18,B.Tech 1st Year,Hyderabad,India,JNTU,AI,C5147,Cloud Basics,EdX Bot,72,5,26,6,85,64,77,84,62,19,Neutral,9,Low,15,61,95,I5047,11,84,20-01-2023,2,2024,75,20.97,Average,70.4,84.7,92.4,68.2,67.10000000000001,104.50000000000001,82.5,85.69000000000001,5
S14948,Riya,M,24,B.Tech 1st Year,Mumbai,India,IIT Hyderabad,AI,C5148,AI Fundamentals,Khanmigo,70,8,20,9,69,77,69,78,55,3,Negative,8,Low,14,99,97,I5048,7,86,30-09-2023,1,2023,74.67,35.76,Average,84.7,75.9,85.80000000000001,60.50000000000001,108.9,106.7,82.13700000000001,82.61,8
S14949,Vikram,M,22,B.Tech 4th Year,Mumbai,India,IIT Hyderabad,Traditional,C5149,Machine Learning,Khanmigo,96,9,10,5,99,87,87,82,50,5,Negative,5,Low,14,79,84,I5049,4,60,01-10-2023,2,2024,85.33,70.66,High,87.0,87.0,82.0,50.0,79.0,84.0,85.33,84.5,9
S14950,Aarav,F,20,B.Tech 4th Year,Bangalore,India,IIT Hyderabad,Traditional,C5150,Python Programming,Coursera AI Tutor,49,18,26,5,71,54,79,85,57,10,Negative,8,High,17,86,98,I5050,14,90,13-08-2025,2,2023,72.67,27.49,Average,54.0,79.0,85.0,57.0,86.0,98.0,72.67,77.0,18
S14951,Riya,F,21,B.Tech 3rd Year,Delhi,India,VIT,AI,C5151,Machine Learning,ChatGPT,51,7,12,5,96,94,62,56,55,3,Neutral,7,Medium,14,95,98,I5051,3,97,08-12-2024,2,2025,70.67,28.49,Average,103.4,68.2,61.60000000000001,60.50000000000001,104.50000000000001,107.80000000000001,77.73700000000001,71.94000000000001,7
S14952,Kiran,M,19,B.Tech 2nd Year,Delhi,India,BITS Pilani,Traditional,C5152,Data Science,EdX Bot,46,6,20,8,73,90,62,81,54,3,Neutral,5,Low,5,87,90,I5052,12,76,30-08-2023,1,2023,77.67,43.83,Average,90.0,62.0,81.0,54.0,87.0,90.0,77.67,77.1,6
S14953,Riya,F,18,B.Tech 1st Year,Chennai,India,JNTU,AI,C5153,AI Fundamentals,ChatGPT,63,5,21,7,84,91,81,54,40,1,Neutral,5,Medium,14,60,78,I5053,3,67,21-06-2025,2,2024,75.33,88.32,Average,100.10000000000001,89.10000000000001,59.400000000000006,44.0,66.0,85.80000000000001,82.863,76.45,5
S14954,Meera,M,24,B.Tech 3rd Year,Chennai,India,JNTU,Traditional,C5154,Python Programming,EdX Bot,67,7,14,9,89,57,76,64,53,10,Positive,6,Low,11,89,67,I5054,14,80,05-11-2025,1,2025,65.67,23.91,Average,57.0,76.0,64.0,53.0,89.0,67.0,65.67,66.2,7
S14955,Isha,M,22,B.Tech 3rd Year,Mumbai,India,VIT,AI,C5155,Python Programming,EdX Bot,50,5,21,8,89,87,72,94,63,1,Neutral,9,Medium,12,85,66,I5055,13,98,28-02-2024,2,2023,84.33,33.86,High,95.7,79.2,103.4,69.30000000000001,93.50000000000001,72.60000000000001,92.763,94.60000000000001,5
S14956,Kiran,F,20,B.Tech 1st Year,Chennai,India,VIT,AI,C5156,Data Science,Khanmigo,71,14,14,5,94,94,86,94,78,9,Positive,6,Low,12,88,83,I5056,4,77,05-11-2025,1,2024,91.33,17.09,High,103.4,94.60000000000001,103.4,85.80000000000001,96.80000000000001,91.30000000000001,100.46300000000001,100.76,14
S14957,Rohit,M,20,B.Tech 1st Year,Delhi,India,IIT Hyderabad,Traditional,C5157,Data Science,Coursera AI Tutor,59,14,11,9,74,71,81,88,68,10,Negative,5,Medium,9,71,96,I5057,11,85,01-08-2024,2,2025,80,17.65,High,71.0,81.0,88.0,68.0,71.0,96.0,80.0,82.5,14
S14958,Vikram,M,24,B.Tech 3rd Year,Hyderabad,India,IIT Hyderabad,AI,C5158,Data Science,Coursera AI Tutor,95,10,15,8,90,87,65,51,53,0,Neutral,6,High,17,77,70,I5058,2,73,11-04-2024,2,2023,67.67,27.68,Average,95.7,71.5,56.1,58.300000000000004,84.7,77.0,74.43700000000001,68.64,10
S14959,Isha,F,19,B.Tech 1st Year,Bangalore,India,BITS Pilani,Traditional,C5159,AI Fundamentals,ChatGPT,67,17,7,7,97,95,60,89,43,13,Neutral,9,Low,8,75,64,I5059,8,82,22-07-2024,2,2023,81.33,89.14,High,95.0,60.0,89.0,43.0,75.0,64.0,81.33,81.5,17
